customer_campaign_id,customer_id,campaign_id,acquisition_date,first_touch,conversion_date
541,541,14,2026-04-14,Organic Search,2026-05-11
542,542,5,2024-02-08,Paid Ads,2024-02-14
543,543,26,2025-09-20,Paid Ads,2025-10-09
544,544,22,2026-08-16,Paid Ads,2026-08-22
545,545,5,2024-01-18,Paid Ads,2024-01-19
546,546,7,2024-01-12,Paid Ads,2024-01-17
547,547,18,2025-11-30,Organic Search,2025-12-09
548,548,17,2026-06-16,Paid Ads,2026-07-09
549,549,14,2026-05-05,Paid Ads,2026-05-28
550,550,22,2026-08-04,Paid Ads,2026-08-28
551,551,1,2024-09-02,Organic Search,2024-09-30
552,552,11,2026-01-18,Paid Ads,2026-01-30
553,553,3,2025-09-22,Organic Search,2025-10-04
554,554,13,2026-01-22,Email,2026-01-24
555,555,25,2025-08-05,Email,2025-08-14
556,556,5,2024-01-13,Paid Ads,2024-01-27
557,557,3,2025-10-02,Paid Ads,2025-10-24
558,558,24,2025-06-21,Paid Ads,2025-07-04
559,559,11,2025-12-31,Direct,2026-01-30
560,560,30,2026-05-18,Paid Ads,2026-06-06
561,561,5,2024-02-06,Organic Search,2024-02-18
562,562,8,2024-01-12,Paid Ads,2024-02-05
563,563,3,2025-09-30,Paid Ads,2025-10-09
564,564,3,2025-09-29,Paid Ads,2025-10-07
565,565,3,2025-09-27,Direct,2025-10-24
566,566,4,2024-01-27,Organic Search,2024-02-12
567,567,24,2025-06-29,Organic Search,2025-07-22
568,568,26,2025-09-11,Paid Ads,2025-09-16
569,569,29,2024-09-20,Paid Ads,2024-09-28
570,570,3,2025-09-24,Direct,2025-10-04
571,571,14,2026-04-17,Organic Search,2026-05-07
572,572,15,2024-09-18,Organic Search,2024-09-21
573,573,3,2025-09-27,Email,2025-09-28
574,574,14,2026-04-13,Organic Search,2026-04-24
575,575,7,2023-12-14,Direct,2024-01-07
576,576,9,2025-06-07,Email,2025-06-13
577,577,14,2026-04-19,Direct,2026-05-07
578,578,4,2024-01-28,Paid Ads,2024-02-13
579,579,21,2026-05-01,Direct,2026-05-19
580,580,17,2026-06-13,Organic Search,2026-06-18
581,581,21,2026-04-28,Paid Ads,2026-05-27
582,582,25,2025-08-12,Paid Ads,2025-08-24
583,583,12,2024-04-15,Direct,2024-05-07
584,584,7,2024-01-06,Paid Ads,2024-01-10
585,585,1,2024-08-27,Paid Ads,2024-09-07
586,586,22,2026-08-09,Email,2026-09-08
587,587,26,2025-09-20,Organic Search,2025-10-04
588,588,11,2026-01-08,Paid Ads,2026-02-05
589,589,7,2024-01-11,Organic Search,2024-01-30
590,590,16,2025-05-14,Organic Search,2025-06-03
591,591,13,2026-01-24,Direct,2026-02-08
592,592,7,2024-01-04,Organic Search,2024-01-15
593,593,29,2024-09-12,Paid Ads,2024-10-07
594,594,19,2025-10-15,Paid Ads,2025-11-10
595,595,9,2025-06-19,Organic Search,2025-06-28
596,596,25,2025-08-17,Paid Ads,2025-09-14
597,597,12,2024-03-25,Paid Ads,2024-04-19
598,598,29,2024-09-19,Paid Ads,2024-09-19
599,599,25,2025-08-10,Organic Search,2025-08-15
600,600,15,2024-09-21,Organic Search,2024-10-15
601,601,16,2025-04-21,Direct,2025-05-13
602,602,8,2024-01-10,Organic Search,2024-01-30
603,603,22,2026-08-12,Organic Search,2026-08-22
604,604,7,2024-01-12,Paid Ads,2024-02-10
605,605,10,2024-05-18,Organic Search,2024-06-14
606,606,2,2025-10-14,Organic Search,2025-11-10
607,607,27,2025-06-04,Paid Ads,2025-07-04
608,608,24,2025-06-15,Email,2025-07-13
609,609,26,2025-09-18,Organic Search,2025-10-02
610,610,10,2024-05-17,Paid Ads,2024-06-03
611,611,27,2025-06-03,Paid Ads,2025-06-30
612,612,23,2024-06-08,Organic Search,2024-06-24
613,613,26,2025-09-17,Email,2025-09-30
614,614,8,2024-01-14,Direct,2024-01-21
615,615,27,2025-06-13,Email,2025-06-22
616,616,26,2025-09-12,Paid Ads,2025-10-12
617,617,9,2025-05-30,Organic Search,2025-06-18
618,618,27,2025-06-28,Paid Ads,2025-06-30
619,619,20,2025-11-08,Email,2025-11-28
620,620,23,2024-06-09,Direct,2024-07-08
621,621,29,2024-09-09,Paid Ads,2024-09-11
622,622,2,2025-10-08,Paid Ads,2025-10-28
623,623,1,2024-09-04,Organic Search,2024-09-07
624,624,13,2026-01-22,Email,2026-02-11
625,625,27,2025-06-07,Organic Search,2025-06-12
626,626,20,2025-11-26,Organic Search,2025-12-20
627,627,6,2023-10-07,Paid Ads,2023-10-15
628,628,17,2026-06-16,Direct,2026-07-13
629,629,24,2025-06-28,Paid Ads,2025-07-22
630,630,6,2023-11-01,Organic Search,2023-11-28
631,631,28,2024-10-14,Paid Ads,2024-11-08
632,632,15,2024-09-14,Organic Search,2024-10-04
633,633,4,2024-01-22,Organic Search,2024-02-10
634,634,12,2024-04-04,Paid Ads,2024-04-24
635,635,3,2025-09-23,Paid Ads,2025-10-22
636,636,25,2025-08-06,Organic Search,2025-08-16
637,637,7,2023-12-31,Paid Ads,2024-01-26
638,638,7,2024-01-17,Organic Search,2024-02-06
639,639,3,2025-09-27,Direct,2025-09-29
640,640,19,2025-11-05,Paid Ads,2025-11-23
641,641,13,2026-01-31,Paid Ads,2026-02-15
642,642,25,2025-08-01,Organic Search,2025-08-29
643,643,27,2025-06-02,Organic Search,2025-06-15
644,644,21,2026-05-09,Organic Search,2026-06-08
645,645,28,2024-10-20,Paid Ads,2024-10-23
646,646,18,2025-12-03,Organic Search,2025-12-13
647,647,23,2024-06-09,Direct,2024-06-26
648,648,25,2025-08-01,Email,2025-08-08
649,649,17,2026-06-16,Direct,2026-06-24
650,650,14,2026-05-02,Direct,2026-05-13
651,651,19,2025-11-05,Email,2025-12-03
652,652,23,2024-06-21,Paid Ads,2024-07-15
653,653,6,2023-10-18,Organic Search,2023-10-21
654,654,5,2024-02-03,Organic Search,2024-02-12
655,655,18,2025-11-29,Organic Search,2025-11-30
656,656,14,2026-05-03,Email,2026-06-01
657,657,27,2025-06-11,Organic Search,2025-07-07
658,658,6,2023-10-12,Paid Ads,2023-11-09
659,659,10,2024-05-17,Email,2024-05-23
660,660,14,2026-04-15,Direct,2026-04-18
661,661,13,2026-01-30,Paid Ads,2026-02-09
662,662,21,2026-05-04,Direct,2026-06-02
663,663,10,2024-05-10,Paid Ads,2024-06-03
664,664,29,2024-09-25,Paid Ads,2024-10-16
665,665,17,2026-06-19,Direct,2026-06-22
666,666,30,2026-05-16,Direct,2026-06-15
667,667,23,2024-06-12,Paid Ads,2024-06-22
668,668,3,2025-09-21,Organic Search,2025-10-14
669,669,9,2025-06-16,Paid Ads,2025-06-22
670,670,12,2024-03-21,Direct,2024-03-22
671,671,5,2024-01-11,Direct,2024-01-22
672,672,25,2025-08-04,Direct,2025-08-10
673,673,16,2025-05-25,Direct,2025-06-01
674,674,13,2026-01-26,Paid Ads,2026-02-19
675,675,19,2025-10-25,Email,2025-11-14
676,676,9,2025-05-20,Direct,2025-06-06
677,677,19,2025-10-04,Paid Ads,2025-10-31
678,678,5,2024-02-12,Paid Ads,2024-03-01
679,679,4,2024-01-20,Direct,2024-02-06
680,680,26,2025-09-11,Paid Ads,2025-10-04
681,681,9,2025-05-22,Paid Ads,2025-06-05
682,682,19,2025-10-31,Paid Ads,2025-11-28
683,683,16,2025-05-01,Paid Ads,2025-05-25
684,684,14,2026-04-22,Paid Ads,2026-04-29
685,685,1,2024-08-12,Direct,2024-09-09
686,686,15,2024-09-12,Paid Ads,2024-10-11
687,687,2,2025-10-03,Organic Search,2025-10-27
688,688,29,2024-09-18,Direct,2024-09-25
689,689,23,2024-06-29,Email,2024-07-24
690,690,29,2024-09-26,Email,2024-09-29
691,691,16,2025-04-19,Organic Search,2025-04-20
692,692,12,2024-03-16,Organic Search,2024-04-02
693,693,21,2026-04-26,Paid Ads,2026-05-20
694,694,29,2024-09-08,Paid Ads,2024-10-05
695,695,28,2024-11-01,Email,2024-11-14
696,696,7,2023-12-27,Paid Ads,2024-01-05
697,697,10,2024-05-11,Paid Ads,2024-06-03
698,698,12,2024-03-22,Direct,2024-03-23
699,699,18,2025-11-27,Direct,2025-12-02
700,700,27,2025-06-13,Paid Ads,2025-07-02
701,701,15,2024-09-24,Paid Ads,2024-10-05
702,702,9,2025-05-21,Paid Ads,2025-06-11
703,703,19,2025-11-01,Organic Search,2025-11-16
704,704,17,2026-06-19,Direct,2026-07-19
705,705,26,2025-09-11,Organic Search,2025-09-30
706,706,13,2026-01-31,Paid Ads,2026-02-07
707,707,28,2024-10-31,Direct,2024-11-15
708,708,8,2024-01-11,Direct,2024-01-31
709,709,11,2026-01-02,Paid Ads,2026-01-27
710,710,19,2025-11-06,Direct,2025-11-11
711,711,30,2026-05-19,Paid Ads,2026-05-21
712,712,10,2024-05-10,Organic Search,2024-05-22
713,713,9,2025-06-11,Organic Search,2025-06-18
714,714,14,2026-04-14,Paid Ads,2026-04-21
715,715,25,2025-08-11,Paid Ads,2025-09-02
716,716,28,2024-11-07,Direct,2024-12-04
717,717,27,2025-06-30,Paid Ads,2025-07-02
718,718,24,2025-05-26,Email,2025-05-30
719,719,3,2025-09-30,Direct,2025-10-27
720,720,21,2026-04-29,Organic Search,2026-05-17
721,721,22,2026-08-08,Direct,2026-08-18
722,722,9,2025-06-21,Organic Search,2025-07-11
723,723,5,2024-01-15,Paid Ads,2024-01-30
724,724,25,2025-08-16,Organic Search,2025-08-27
725,725,10,2024-05-13,Organic Search,2024-06-02
726,726,9,2025-06-19,Paid Ads,2025-07-05
727,727,28,2024-10-25,Organic Search,2024-10-30
728,728,18,2025-11-25,Paid Ads,2025-12-23
729,729,3,2025-10-02,Paid Ads,2025-10-27
730,730,8,2024-01-14,Paid Ads,2024-01-18
731,731,5,2024-02-08,Direct,2024-02-09
732,732,10,2024-05-12,Organic Search,2024-06-10
733,733,18,2025-11-28,Paid Ads,2025-12-10
734,734,7,2024-01-02,Paid Ads,2024-01-18
735,735,8,2024-01-10,Paid Ads,2024-02-09
736,736,26,2025-09-13,Email,2025-09-14
737,737,24,2025-05-24,Paid Ads,2025-06-23
738,738,29,2024-09-15,Paid Ads,2024-09-24
739,739,29,2024-09-10,Organic Search,2024-09-30
740,740,20,2025-11-05,Organic Search,2025-11-27
741,741,20,2025-11-27,Organic Search,2025-12-16
742,742,25,2025-08-10,Organic Search,2025-08-28
743,743,22,2026-08-04,Paid Ads,2026-08-30
744,744,6,2023-10-15,Organic Search,2023-11-14
745,745,12,2024-03-24,Paid Ads,2024-04-04
746,746,6,2023-10-30,Organic Search,2023-11-15
747,747,8,2024-01-12,Organic Search,2024-01-28
748,748,30,2026-05-23,Direct,2026-06-17
749,749,30,2026-05-19,Paid Ads,2026-06-15
750,750,3,2025-09-28,Direct,2025-10-27
751,751,7,2024-01-07,Organic Search,2024-01-16
752,752,15,2024-09-19,Paid Ads,2024-10-12
753,753,18,2025-11-26,Paid Ads,2025-12-23
754,754,7,2024-01-13,Paid Ads,2024-01-25
755,755,9,2025-06-09,Email,2025-06-27
756,756,23,2024-06-25,Organic Search,2024-07-08
757,757,27,2025-06-30,Organic Search,2025-07-27
758,758,5,2024-01-19,Paid Ads,2024-02-12
759,759,6,2023-10-08,Paid Ads,2023-11-02
760,760,21,2026-05-02,Direct,2026-05-04
761,761,16,2025-04-29,Organic Search,2025-05-14
762,762,8,2024-01-13,Paid Ads,2024-02-09
763,763,12,2024-03-30,Organic Search,2024-04-01
764,764,17,2026-06-16,Organic Search,2026-07-08
765,765,17,2026-06-18,Paid Ads,2026-07-18
766,766,29,2024-09-12,Email,2024-09-18
767,767,9,2025-06-24,Paid Ads,2025-06-26
768,768,25,2025-08-12,Organic Search,2025-08-13
769,769,6,2023-10-31,Organic Search,2023-11-17
770,770,15,2024-09-17,Organic Search,2024-10-17
771,771,3,2025-09-30,Paid Ads,2025-10-18
772,772,18,2025-11-29,Direct,2025-12-19
773,773,6,2023-10-23,Paid Ads,2023-10-26
774,774,9,2025-05-28,Organic Search,2025-06-24
775,775,10,2024-05-12,Email,2024-06-07
776,776,8,2024-01-09,Paid Ads,2024-01-15
777,777,28,2024-10-15,Direct,2024-11-13
778,778,16,2025-04-22,Paid Ads,2025-04-27
779,779,13,2026-01-28,Paid Ads,2026-02-11
780,780,27,2025-06-19,Direct,2025-07-09
781,781,21,2026-05-04,Paid Ads,2026-05-06
782,782,16,2025-04-27,Organic Search,2025-05-14
783,783,3,2025-09-21,Email,2025-10-11
784,784,16,2025-05-14,Paid Ads,2025-05-15
785,785,7,2023-12-16,Organic Search,2024-01-13
786,786,12,2024-03-21,Organic Search,2024-03-25
787,787,1,2024-08-26,Paid Ads,2024-09-07
788,788,24,2025-06-30,Paid Ads,2025-07-05
789,789,19,2025-10-13,Organic Search,2025-11-03
790,790,14,2026-05-04,Paid Ads,2026-05-30
791,791,9,2025-06-24,Paid Ads,2025-07-10
792,792,10,2024-05-17,Paid Ads,2024-06-01
793,793,7,2024-01-10,Organic Search,2024-01-25
794,794,24,2025-06-24,Organic Search,2025-07-19
795,795,23,2024-06-17,Paid Ads,2024-06-27
796,796,25,2025-08-17,Direct,2025-09-02
797,797,25,2025-08-01,Organic Search,2025-08-15
798,798,17,2026-06-16,Email,2026-06-29
799,799,12,2024-04-04,Paid Ads,2024-04-21
800,800,14,2026-04-17,Paid Ads,2026-05-07
801,801,13,2026-01-23,Paid Ads,2026-02-01
802,802,24,2025-05-30,Paid Ads,2025-06-07
803,803,3,2025-09-28,Paid Ads,2025-10-04
804,804,25,2025-08-07,Organic Search,2025-08-07
805,805,28,2024-10-23,Organic Search,2024-11-16
806,806,21,2026-05-03,Paid Ads,2026-05-25
807,807,6,2023-10-02,Paid Ads,2023-10-06
808,808,30,2026-05-20,Paid Ads,2026-05-24
809,809,8,2024-01-10,Direct,2024-01-15
810,810,21,2026-04-30,Organic Search,2026-05-30
811,811,16,2025-05-25,Email,2025-06-08
812,812,24,2025-06-09,Paid Ads,2025-06-17
813,813,18,2025-11-29,Direct,2025-12-08
814,814,6,2023-10-21,Paid Ads,2023-11-06
815,815,18,2025-11-30,Organic Search,2025-12-11
816,816,1,2024-09-03,Organic Search,2024-09-08
817,817,30,2026-05-16,Email,2026-06-02
818,818,30,2026-05-22,Organic Search,2026-06-19
819,819,15,2024-09-20,Organic Search,2024-10-03
820,820,15,2024-09-21,Organic Search,2024-10-14
821,821,3,2025-09-19,Paid Ads,2025-09-29
822,822,19,2025-09-25,Email,2025-10-24
823,823,27,2025-06-09,Email,2025-06-20
824,824,25,2025-08-13,Email,2025-08-16
825,825,7,2023-12-26,Organic Search,2024-01-19
826,826,18,2025-11-26,Paid Ads,2025-12-08
827,827,21,2026-05-04,Organic Search,2026-05-23
828,828,30,2026-05-21,Paid Ads,2026-05-23
829,829,25,2025-07-30,Direct,2025-08-11
830,830,20,2025-11-03,Paid Ads,2025-11-14
831,831,16,2025-04-27,Organic Search,2025-05-16
832,832,23,2024-06-16,Organic Search,2024-07-12
833,833,10,2024-05-12,Organic Search,2024-05-23
834,834,14,2026-04-19,Paid Ads,2026-05-03
835,835,10,2024-05-10,Direct,2024-05-26
836,836,27,2025-06-03,Paid Ads,2025-07-03
837,837,15,2024-09-12,Direct,2024-10-07
838,838,24,2025-06-16,Paid Ads,2025-07-07
839,839,25,2025-08-13,Organic Search,2025-09-10
840,840,15,2024-09-18,Paid Ads,2024-09-18
841,841,2,2025-10-06,Email,2025-10-31
842,842,19,2025-11-03,Paid Ads,2025-11-08
843,843,23,2024-06-05,Direct,2024-06-15
844,844,25,2025-08-13,Organic Search,2025-09-11
845,845,17,2026-06-14,Organic Search,2026-06-26
846,846,15,2024-09-25,Paid Ads,2024-09-30
847,847,23,2024-06-18,Organic Search,2024-07-13
848,848,1,2024-08-16,Direct,2024-09-10
849,849,27,2025-06-30,Paid Ads,2025-07-26
850,850,4,2024-01-17,Organic Search,2024-01-17
851,851,13,2026-01-26,Paid Ads,2026-02-08
852,852,24,2025-06-12,Paid Ads,2025-06-17
853,853,14,2026-04-14,Organic Search,2026-05-02
854,854,4,2024-01-21,Direct,2024-02-01
855,855,21,2026-04-29,Paid Ads,2026-05-12
856,856,28,2024-10-22,Organic Search,2024-11-10
857,857,3,2025-10-05,Organic Search,2025-10-24
858,858,3,2025-10-04,Organic Search,2025-10-29
859,859,22,2026-08-03,Direct,2026-08-31
860,860,6,2023-09-27,Organic Search,2023-09-28
861,861,19,2025-11-01,Organic Search,2025-11-08
862,862,30,2026-05-21,Organic Search,2026-05-31
863,863,10,2024-05-14,Paid Ads,2024-05-29
864,864,17,2026-06-14,Organic Search,2026-07-03
865,865,30,2026-05-18,Direct,2026-05-29
866,866,17,2026-06-13,Paid Ads,2026-06-24
867,867,29,2024-09-14,Organic Search,2024-09-28
868,868,2,2025-10-04,Email,2025-10-16
869,869,17,2026-06-15,Paid Ads,2026-06-27
870,870,6,2023-10-06,Direct,2023-10-30
871,871,16,2025-05-22,Paid Ads,2025-06-20
872,872,16,2025-04-21,Paid Ads,2025-05-04
873,873,8,2024-01-13,Paid Ads,2024-02-07
874,874,14,2026-05-07,Organic Search,2026-05-15
875,875,13,2026-01-28,Paid Ads,2026-02-16
876,876,21,2026-05-01,Paid Ads,2026-05-13
877,877,2,2025-10-13,Direct,2025-11-03
878,878,5,2024-02-05,Direct,2024-02-20
879,879,26,2025-09-20,Organic Search,2025-09-30
880,880,13,2026-01-27,Paid Ads,2026-02-20
881,881,19,2025-10-13,Direct,2025-11-04
882,882,9,2025-05-19,Organic Search,2025-06-01
883,883,9,2025-05-26,Direct,2025-06-06
884,884,17,2026-06-15,Email,2026-07-10
885,885,5,2024-01-23,Organic Search,2024-01-27
886,886,11,2026-01-26,Organic Search,2026-02-20
887,887,4,2024-01-18,Organic Search,2024-01-19
888,888,21,2026-04-26,Organic Search,2026-05-16
889,889,7,2023-12-27,Email,2024-01-26
890,890,7,2023-12-16,Paid Ads,2024-01-05
891,891,13,2026-01-22,Paid Ads,2026-01-22
892,892,25,2025-08-10,Organic Search,2025-09-04
893,893,1,2024-09-09,Paid Ads,2024-10-01
894,894,28,2024-10-31,Paid Ads,2024-11-05
895,895,24,2025-07-02,Organic Search,2025-07-12
896,896,25,2025-08-15,Paid Ads,2025-08-23
897,897,28,2024-10-21,Paid Ads,2024-10-25
898,898,27,2025-06-18,Organic Search,2025-06-26
899,899,14,2026-04-14,Direct,2026-04-23
900,900,16,2025-04-19,Paid Ads,2025-05-04
901,901,12,2024-03-17,Paid Ads,2024-04-15
902,902,21,2026-05-04,Direct,2026-05-13
903,903,9,2025-06-09,Email,2025-06-11
904,904,6,2023-10-16,Email,2023-11-04
905,905,4,2024-01-27,Email,2024-01-27
906,906,12,2024-03-22,Email,2024-03-31
907,907,12,2024-04-10,Direct,2024-04-15
908,908,24,2025-06-01,Organic Search,2025-06-24
909,909,3,2025-09-30,Paid Ads,2025-10-05
910,910,8,2024-01-13,Direct,2024-01-31
911,911,28,2024-10-11,Paid Ads,2024-10-22
912,912,26,2025-09-13,Organic Search,2025-10-05
913,913,5,2024-01-21,Organic Search,2024-02-07
914,914,5,2024-01-18,Paid Ads,2024-01-23
915,915,17,2026-06-18,Organic Search,2026-07-02
916,916,22,2026-08-14,Organic Search,2026-09-11
917,917,1,2024-08-09,Email,2024-09-05
918,918,21,2026-05-02,Email,2026-06-01
919,919,5,2024-01-26,Direct,2024-01-28
920,920,7,2023-12-20,Organic Search,2024-01-01
921,921,19,2025-09-29,Organic Search,2025-10-11
922,922,23,2024-06-25,Paid Ads,2024-07-02
923,923,13,2026-01-29,Organic Search,2026-02-10
924,924,11,2026-01-18,Paid Ads,2026-02-04
925,925,11,2025-12-30,Organic Search,2026-01-04
926,926,1,2024-09-06,Paid Ads,2024-09-11
927,927,21,2026-04-30,Organic Search,2026-05-12
928,928,6,2023-10-16,Direct,2023-10-21
929,929,20,2025-11-19,Direct,2025-12-17
930,930,4,2024-01-26,Paid Ads,2024-01-29
931,931,1,2024-08-26,Organic Search,2024-09-08
932,932,3,2025-10-03,Paid Ads,2025-10-17
933,933,27,2025-06-21,Paid Ads,2025-07-12
934,934,26,2025-09-13,Paid Ads,2025-09-22
935,935,3,2025-09-20,Organic Search,2025-09-28
936,936,12,2024-03-22,Organic Search,2024-04-11
937,937,17,2026-06-19,Organic Search,2026-06-19
938,938,15,2024-09-19,Paid Ads,2024-10-01
939,939,9,2025-05-28,Organic Search,2025-06-07
940,940,13,2026-01-29,Organic Search,2026-02-27
941,941,30,2026-05-16,Organic Search,2026-06-10
942,942,7,2023-12-23,Organic Search,2024-01-22
943,943,14,2026-04-16,Direct,2026-04-29
944,944,9,2025-06-20,Paid Ads,2025-06-27
945,945,12,2024-04-07,Paid Ads,2024-04-23
946,946,19,2025-10-07,Paid Ads,2025-10-26
947,947,11,2026-01-17,Organic Search,2026-01-29
948,948,25,2025-08-17,Paid Ads,2025-09-08
949,949,27,2025-06-08,Paid Ads,2025-06-14
950,950,18,2025-12-02,Direct,2025-12-22
951,951,19,2025-10-30,Direct,2025-11-26
952,952,5,2024-01-14,Paid Ads,2024-02-06
953,953,10,2024-05-16,Direct,2024-06-04
954,954,18,2025-12-05,Email,2025-12-10
955,955,1,2024-08-18,Email,2024-08-31
956,956,17,2026-06-19,Paid Ads,2026-06-22
957,957,15,2024-09-13,Email,2024-09-19
958,958,12,2024-04-10,Organic Search,2024-04-13
959,959,6,2023-10-24,Paid Ads,2023-11-11
960,960,12,2024-04-06,Paid Ads,2024-04-09
961,961,13,2026-01-25,Organic Search,2026-02-03
962,962,16,2025-05-03,Paid Ads,2025-05-23
963,963,20,2025-11-15,Paid Ads,2025-12-01
964,964,20,2025-11-04,Email,2025-11-10
965,965,30,2026-05-16,Direct,2026-06-01
966,966,5,2024-02-04,Paid Ads,2024-03-04
967,967,15,2024-09-15,Organic Search,2024-09-18
968,968,19,2025-10-23,Organic Search,2025-10-25
969,969,22,2026-08-03,Organic Search,2026-08-30
970,970,1,2024-08-09,Organic Search,2024-09-08
971,971,4,2024-01-27,Email,2024-02-22
972,972,1,2024-09-07,Organic Search,2024-09-15
973,973,22,2026-08-05,Direct,2026-09-03
974,974,22,2026-08-03,Organic Search,2026-08-30
975,975,23,2024-06-24,Organic Search,2024-06-25
976,976,3,2025-09-26,Organic Search,2025-10-03
977,977,23,2024-06-21,Paid Ads,2024-07-16
978,978,10,2024-05-10,Organic Search,2024-05-14
979,979,15,2024-09-22,Paid Ads,2024-10-14
980,980,21,2026-04-28,Direct,2026-05-22
981,981,24,2025-05-28,Paid Ads,2025-05-31
982,982,10,2024-05-11,Email,2024-06-06
983,983,3,2025-09-20,Paid Ads,2025-10-11
984,984,4,2024-01-27,Email,2024-02-19
985,985,16,2025-05-19,Organic Search,2025-06-02
986,986,8,2024-01-12,Paid Ads,2024-01-16
987,987,22,2026-08-17,Direct,2026-08-26
988,988,15,2024-09-16,Organic Search,2024-09-29
989,989,18,2025-12-04,Direct,2025-12-20
990,990,11,2025-12-27,Organic Search,2025-12-31
991,991,22,2026-08-07,Paid Ads,2026-08-27
992,992,7,2023-12-18,Organic Search,2024-01-13
993,993,17,2026-06-15,Paid Ads,2026-06-19
994,994,30,2026-05-25,Paid Ads,2026-06-12
995,995,3,2025-09-23,Email,2025-09-24
996,996,27,2025-06-08,Organic Search,2025-06-11
997,997,27,2025-06-02,Paid Ads,2025-06-07
998,998,17,2026-06-13,Paid Ads,2026-06-22
999,999,23,2024-06-15,Paid Ads,2024-07-03
1000,1000,22,2026-08-04,Paid Ads,2026-09-03
1001,1001,20,2025-11-28,Organic Search,2025-12-03
1002,1002,23,2024-06-11,Direct,2024-06-14
1003,1003,22,2026-08-16,Email,2026-09-08
1004,1004,13,2026-01-26,Paid Ads,2026-02-06
1005,1005,30,2026-05-21,Organic Search,2026-06-16
1006,1006,5,2024-01-14,Paid Ads,2024-01-25
1007,1007,21,2026-04-26,Direct,2026-05-20
1008,1008,19,2025-10-23,Paid Ads,2025-11-19
1009,1009,27,2025-06-23,Paid Ads,2025-07-12
1010,1010,21,2026-04-26,Paid Ads,2026-05-01
1011,1011,4,2024-01-20,Organic Search,2024-02-09
1012,1012,29,2024-09-27,Paid Ads,2024-10-08
1013,1013,18,2025-12-03,Direct,2025-12-07
1014,1014,2,2025-10-05,Organic Search,2025-10-25
1015,1015,18,2025-11-26,Direct,2025-12-22
1016,1016,18,2025-12-02,Organic Search,2025-12-28
1017,1017,12,2024-03-20,Paid Ads,2024-03-29
1018,1018,5,2024-02-03,Email,2024-02-12
1019,1019,29,2024-09-22,Email,2024-09-27
1020,1020,20,2025-11-26,Paid Ads,2025-11-30
1021,1021,8,2024-01-08,Organic Search,2024-01-10
